lat,lng,severity,acclass,year
43.63933,-79.397961,2,Non-Fatal Injury,2020
43.643896,-79.388676,2,Non-Fatal Injury,2020
43.650023,-79.348851,2,Non-Fatal Injury,2020
43.644503,-79.37518,2,Non-Fatal Injury,2020
43.646361,-79.367123,2,Non-Fatal Injury,2020
43.678881,-79.344807,2,Non-Fatal Injury,2020
43.649077,-79.377881,2,Non-Fatal Injury,2020
43.642931,-79.377782,2,Non-Fatal Injury,2020
43.651205,-79.368222,2,Non-Fatal Injury,2020
43.681639,-79.425679,2,Non-Fatal Injury,2020
43.651495,-79.362698,2,Non-Fatal Injury,2020
43.658804,-79.349812,2,Non-Fatal Injury,2020
43.673163,-79.356061,2,Non-Fatal Injury,2020
43.658099,-79.372349,2,Non-Fatal Injury,2020
43.649355,-79.416791,2,Non-Fatal Injury,2020
43.641386,-79.375935,2,Non-Fatal Injury,2020
43.641268,-79.393307,2,Non-Fatal Injury,2020
43.660986,-79.340054,2,Non-Fatal Injury,2020
43.656767,-79.382123,2,Non-Fatal Injury,2020
43.640269,-79.383153,2,Non-Fatal Injury,2020
43.663226,-79.419698,2,Non-Fatal Injury,2020
43.654452,-79.36942,2,Non-Fatal Injury,2020
43.685908,-79.356259,2,Non-Fatal Injury,2020
43.639853,-79.392728,2,Non-Fatal Injury,2020
43.642802,-79.414746,2,Non-Fatal Injury,2020
43.662531,-79.425885,2,Non-Fatal Injury,2020
43.657873,-79.400014,2,Non-Fatal Injury,2020
43.657725,-79.381497,2,Non-Fatal Injury,2020
43.659022,-79.382077,2,Non-Fatal Injury,2020
43.659022,-79.382077,2,Non-Fatal Injury,2020
43.655287,-79.373875,2,Non-Fatal Injury,2020
43.688666,-79.420537,2,Non-Fatal Injury,2020
43.65769,-79.374806,2,Non-Fatal Injury,2020
43.671263,-79.373227,2,Non-Fatal Injury,2020
43.653227,-79.341466,2,Non-Fatal Injury,2020
43.68669,-79.360173,2,Non-Fatal Injury,2020
43.647951,-79.404286,2,Non-Fatal Injury,2020
43.668646,-79.394101,2,Non-Fatal Injury,2020
43.670973,-79.383122,2,Non-Fatal Injury,2020
43.670973,-79.383122,2,Non-Fatal Injury,2020
43.659369,-79.365979,2,Non-Fatal Injury,2020
43.655104,-79.379086,2,Non-Fatal Injury,2020
43.686358,-79.358861,2,Non-Fatal Injury,2020
43.658259,-79.3522,2,Non-Fatal Injury,2020
43.66239,-79.37814,2,Non-Fatal Injury,2020
43.654005,-79.362698,2,Non-Fatal Injury,2020
43.66585,-79.391858,2,Non-Fatal Injury,2020
43.659785,-79.390454,2,Non-Fatal Injury,2020
43.646311,-79.384061,2,Non-Fatal Injury,2020
43.653448,-79.340748,2,Non-Fatal Injury,2020
43.667788,-79.371091,2,Non-Fatal Injury,2020
43.653292,-79.348759,2,Non-Fatal Injury,2020
43.669073,-79.378079,2,Non-Fatal Injury,2020
43.658408,-79.370213,2,Non-Fatal Injury,2020
43.660441,-79.387387,2,Non-Fatal Injury,2019
43.64184,-79.401852,2,Non-Fatal Injury,2019
43.647261,-79.379689,2,Non-Fatal Injury,2019
43.660742,-79.385815,2,Non-Fatal Injury,2019
43.645365,-79.370366,2,Non-Fatal Injury,2019
43.642931,-79.377782,2,Non-Fatal Injury,2019
43.651099,-79.381291,2,Non-Fatal Injury,2019
43.652239,-79.40598,2,Non-Fatal Injury,2019
43.647261,-79.379689,2,Non-Fatal Injury,2019
43.652319,-79.363743,2,Non-Fatal Injury,2019
43.6798,-79.340138,2,Non-Fatal Injury,2019
43.656611,-79.38287,2,Non-Fatal Injury,2019
43.668784,-79.393414,2,Non-Fatal Injury,2019
43.663443,-79.38596,2,Non-Fatal Injury,2019
43.655394,-79.388562,2,Non-Fatal Injury,2019
43.670126,-79.360112,2,Non-Fatal Injury,2019
43.658259,-79.3522,2,Non-Fatal Injury,2019
43.68801,-79.394101,2,Non-Fatal Injury,2019
43.644652,-79.416264,2,Non-Fatal Injury,2019
43.657873,-79.400098,2,Non-Fatal Injury,2019
43.651236,-79.377454,2,Non-Fatal Injury,2019
43.654719,-79.388272,2,Non-Fatal Injury,2019
43.656424,-79.347523,2,Non-Fatal Injury,2019
43.65148,-79.40968,2,Non-Fatal Injury,2019
43.677485,-79.351925,2,Non-Fatal Injury,2019
43.642134,-79.428601,2,Non-Fatal Injury,2019
43.639891,-79.380162,2,Non-Fatal Injury,2019
43.644652,-79.416264,2,Non-Fatal Injury,2019
43.647265,-79.39935,2,Non-Fatal Injury,2019
43.638205,-79.388638,2,Non-Fatal Injury,2019
43.658259,-79.3522,2,Non-Fatal Injury,2019
43.655188,-79.358906,2,Non-Fatal Injury,2019
43.647936,-79.386334,2,Non-Fatal Injury,2019
43.663992,-79.369282,2,Non-Fatal Injury,2019
43.63035,-79.419743,2,Non-Fatal Injury,2019
43.63238,-79.410855,2,Non-Fatal Injury,2019
43.642409,-79.373028,2,Non-Fatal Injury,2019
43.642134,-79.428601,2,Non-Fatal Injury,2019
43.652914,-79.364743,2,Non-Fatal Injury,2019
43.675249,-79.424039,2,Non-Fatal Injury,2019
43.67393,-79.396268,2,Non-Fatal Injury,2019
43.669802,-79.388394,2,Non-Fatal Injury,2019
43.661913,-79.425618,2,Non-Fatal Injury,2019
43.667624,-79.34277,2,Non-Fatal Injury,2019
43.658251,-79.385586,2,Non-Fatal Injury,2019
43.647738,-79.424084,2,Non-Fatal Injury,2019
43.642573,-79.426488,2,Non-Fatal Injury,2019
43.64836,-79.381207,2,Non-Fatal Injury,2019
43.662955,-79.410367,2,Non-Fatal Injury,2019
43.65687,-79.364964,2,Non-Fatal Injury,2019
43.650011,-79.38625,2,Non-Fatal Injury,2019
43.650347,-79.388608,2,Non-Fatal Injury,2019
43.673079,-79.414349,2,Non-Fatal Injury,2019
43.660742,-79.385815,2,Non-Fatal Injury,2019
43.660742,-79.385815,2,Non-Fatal Injury,2019
43.660742,-79.385815,2,Non-Fatal Injury,2019
43.676657,-79.415745,2,Non-Fatal Injury,2019
43.674467,-79.380154,2,Non-Fatal Injury,2019
43.644381,-79.400059,2,Non-Fatal Injury,2019
43.651427,-79.379803,2,Non-Fatal Injury,2019
43.644381,-79.400059,2,Non-Fatal Injury,2019
43.64033,-79.383176,2,Non-Fatal Injury,2019
43.662169,-79.372632,2,Non-Fatal Injury,2019
43.654002,-79.373357,2,Non-Fatal Injury,2019
43.654356,-79.406003,2,Non-Fatal Injury,2019
43.636412,-79.399609,2,Non-Fatal Injury,2019
43.676298,-79.40051,2,Non-Fatal Injury,2019
43.656409,-79.407681,2,Non-Fatal Injury,2019
43.639761,-79.382916,2,Non-Fatal Injury,2019
43.678145,-79.424237,2,Non-Fatal Injury,2019
43.664927,-79.384572,2,Non-Fatal Injury,2019
43.678198,-79.348271,2,Non-Fatal Injury,2019
43.652632,-79.372792,2,Non-Fatal Injury,2019
43.675864,-79.40746,2,Non-Fatal Injury,2019
43.643629,-79.389951,2,Non-Fatal Injury,2019
43.651964,-79.381077,2,Non-Fatal Injury,2019
43.638842,-79.386563,2,Non-Fatal Injury,2019
43.659022,-79.382077,2,Non-Fatal Injury,2019
43.677721,-79.350712,2,Non-Fatal Injury,2019
43.645556,-79.369809,2,Non-Fatal Injury,2019
43.658438,-79.384854,2,Non-Fatal Injury,2019
43.648451,-79.377606,2,Non-Fatal Injury,2018
43.652998,-79.397412,2,Non-Fatal Injury,2018
43.645922,-79.409909,2,Non-Fatal Injury,2018
43.6397,-79.381093,2,Non-Fatal Injury,2018
43.664225,-79.367955,2,Non-Fatal Injury,2018
43.648692,-79.396344,2,Non-Fatal Injury,2018
43.667879,-79.428113,2,Non-Fatal Injury,2018
43.648657,-79.371121,2,Non-Fatal Injury,2018
43.652239,-79.40598,2,Non-Fatal Injury,2018
43.654944,-79.367169,2,Non-Fatal Injury,2018
43.672366,-79.38612,2,Non-Fatal Injury,2018
43.646696,-79.382237,2,Non-Fatal Injury,2018
43.653273,-79.396123,2,Non-Fatal Injury,2018
43.657229,-79.373418,2,Non-Fatal Injury,2018
43.639712,-79.38107,2,Non-Fatal Injury,2018
43.63613,-79.40041,2,Non-Fatal Injury,2018
43.662398,-79.386342,2,Non-Fatal Injury,2018
43.652632,-79.372792,2,Non-Fatal Injury,2018
43.656859,-79.378583,2,Non-Fatal Injury,2018
43.653654,-79.373219,2,Non-Fatal Injury,2018
43.680037,-79.425023,2,Non-Fatal Injury,2018
43.66749,-79.385655,2,Non-Fatal Injury,2018
43.645056,-79.365422,2,Non-Fatal Injury,2018
43.64958,-79.422856,2,Non-Fatal Injury,2018
43.678217,-79.380551,2,Non-Fatal Injury,2018
43.654486,-79.363988,2,Non-Fatal Injury,2018
43.647772,-79.377331,2,Non-Fatal Injury,2018
43.678252,-79.380665,2,Non-Fatal Injury,2018
43.679625,-79.341061,2,Non-Fatal Injury,2018
43.679625,-79.341061,2,Non-Fatal Injury,2018
43.645441,-79.412373,2,Non-Fatal Injury,2018
43.67317,-79.40453,2,Non-Fatal Injury,2018
43.659369,-79.365979,2,Non-Fatal Injury,2018
43.651121,-79.391614,2,Non-Fatal Injury,2018
43.658102,-79.38638,2,Non-Fatal Injury,2018
43.671362,-79.429555,2,Non-Fatal Injury,2018
43.661993,-79.425084,2,Non-Fatal Injury,2018
43.661078,-79.429395,2,Non-Fatal Injury,2018
43.645773,-79.410748,2,Non-Fatal Injury,2018
43.650599,-79.387479,2,Non-Fatal Injury,2018
43.642554,-79.34026,2,Non-Fatal Injury,2018
43.652201,-79.401105,2,Non-Fatal Injury,2018
43.66683,-79.402669,2,Non-Fatal Injury,2018
43.659117,-79.348462,2,Non-Fatal Injury,2018
43.65375,-79.393819,2,Non-Fatal Injury,2018
43.682524,-79.421002,2,Non-Fatal Injury,2018
43.65462,-79.373608,2,Non-Fatal Injury,2018
43.647261,-79.379689,2,Non-Fatal Injury,2018
43.645251,-79.371701,2,Non-Fatal Injury,2018
43.647772,-79.377331,2,Non-Fatal Injury,2018
43.655169,-79.386021,2,Non-Fatal Injury,2018
43.674387,-79.422581,2,Non-Fatal Injury,2018
43.683455,-79.400166,2,Non-Fatal Injury,2018
43.646399,-79.403752,2,Non-Fatal Injury,2018
43.640677,-79.401379,2,Non-Fatal Injury,2018
43.66408,-79.343037,2,Non-Fatal Injury,2018
43.6561,-79.351758,2,Non-Fatal Injury,2018
43.654326,-79.422665,2,Non-Fatal Injury,2018
43.660143,-79.382588,2,Non-Fatal Injury,2018
43.642443,-79.38329,2,Non-Fatal Injury,2018
43.648566,-79.386578,2,Non-Fatal Injury,2018
43.676131,-79.35883,2,Non-Fatal Injury,2018
43.658221,-79.370991,2,Non-Fatal Injury,2018
43.66889,-79.404736,2,Non-Fatal Injury,2018
43.668646,-79.394101,2,Non-Fatal Injury,2018
43.65148,-79.409695,2,Non-Fatal Injury,2018
43.654337,-79.36031,2,Non-Fatal Injury,2018
43.656603,-79.382832,2,Non-Fatal Injury,2018
43.659239,-79.347897,2,Non-Fatal Injury,2018
43.649039,-79.394719,2,Non-Fatal Injury,2018
43.66144,-79.409734,2,Non-Fatal Injury,2018
43.679815,-79.416943,2,Non-Fatal Injury,2017
43.679815,-79.416943,2,Non-Fatal Injury,2017
43.651178,-79.374913,2,Non-Fatal Injury,2017
43.648576,-79.380238,2,Non-Fatal Injury,2017
43.663755,-79.410679,2,Non-Fatal Injury,2017
43.646238,-79.377827,2,Non-Fatal Injury,2017
43.662397,-79.386341,2,Non-Fatal Injury,2017
43.683954,-79.356282,2,Non-Fatal Injury,2017
43.654451,-79.369419,2,Non-Fatal Injury,2017
43.652631,-79.372792,2,Non-Fatal Injury,2017
43.676797,-79.361958,2,Non-Fatal Injury,2017
43.650777,-79.386593,2,Non-Fatal Injury,2017
43.659105,-79.398533,2,Non-Fatal Injury,2017
43.657941,-79.400021,2,Non-Fatal Injury,2017
43.650819,-79.34692,2,Non-Fatal Injury,2017
43.670686,-79.343983,2,Non-Fatal Injury,2017
43.654211,-79.406796,2,Non-Fatal Injury,2017
43.662649,-79.363514,2,Non-Fatal Injury,2017
43.639734,-79.380925,2,Non-Fatal Injury,2017
43.659128,-79.393444,2,Non-Fatal Injury,2017
43.676656,-79.415745,2,Non-Fatal Injury,2017
43.653749,-79.393818,2,Non-Fatal Injury,2017
43.672231,-79.427296,2,Non-Fatal Injury,2017
43.657343,-79.381329,2,Non-Fatal Injury,2017
43.657663,-79.354924,2,Non-Fatal Injury,2017
43.65888,-79.394642,2,Non-Fatal Injury,2017
43.678197,-79.348271,2,Non-Fatal Injury,2017
43.655134,-79.398892,2,Non-Fatal Injury,2017
43.640684,-79.411427,2,Non-Fatal Injury,2017
43.66477,-79.341572,2,Non-Fatal Injury,2017
43.649377,-79.371426,2,Non-Fatal Injury,2017
43.664739,-79.355137,2,Non-Fatal Injury,2017
43.670023,-79.428982,2,Non-Fatal Injury,2017
43.688642,-79.363751,2,Non-Fatal Injury,2017
43.655351,-79.385182,2,Non-Fatal Injury,2017
43.674871,-79.395359,2,Non-Fatal Injury,2017
43.650336,-79.37843,2,Non-Fatal Injury,2017
43.650594,-79.387455,2,Non-Fatal Injury,2017
43.671491,-79.389256,2,Non-Fatal Injury,2017
43.665647,-79.380917,2,Non-Fatal Injury,2017
43.686502,-79.401768,2,Non-Fatal Injury,2017
43.679411,-79.34219,2,Non-Fatal Injury,2017
43.675367,-79.404187,2,Non-Fatal Injury,2017
43.686567,-79.401455,2,Non-Fatal Injury,2017
43.661424,-79.350918,2,Non-Fatal Injury,2017
43.675794,-79.407452,2,Non-Fatal Injury,2017
43.640489,-79.392964,2,Non-Fatal Injury,2017
43.652082,-79.404805,2,Non-Fatal Injury,2017
43.652368,-79.379223,2,Non-Fatal Injury,2017
43.652006,-79.396527,2,Non-Fatal Injury,2017
43.645483,-79.378895,2,Non-Fatal Injury,2017
43.660642,-79.354687,2,Non-Fatal Injury,2017
43.650121,-79.389714,2,Non-Fatal Injury,2017
43.659788,-79.399906,2,Non-Fatal Injury,2017
43.641969,-79.41193,2,Non-Fatal Injury,2017
43.658472,-79.424275,2,Non-Fatal Injury,2017
43.663511,-79.390606,2,Non-Fatal Injury,2017
43.656637,-79.374394,2,Non-Fatal Injury,2017
43.665907,-79.407437,2,Non-Fatal Injury,2017
43.63035,-79.419743,2,Non-Fatal Injury,2017
43.631357,-79.429142,2,Non-Fatal Injury,2017
43.666582,-79.403828,2,Non-Fatal Injury,2017
43.658804,-79.349812,2,Non-Fatal Injury,2017
43.666582,-79.403828,2,Non-Fatal Injury,2017
43.647634,-79.401371,2,Non-Fatal Injury,2017
43.655393,-79.388562,2,Non-Fatal Injury,2017
43.641996,-79.379879,2,Non-Fatal Injury,2017
43.673963,-79.388302,2,Non-Fatal Injury,2017
43.661153,-79.372197,2,Non-Fatal Injury,2017
43.642732,-79.408192,2,Non-Fatal Injury,2017
43.644624,-79.429509,2,Non-Fatal Injury,2017
43.642801,-79.42545,2,Non-Fatal Injury,2017
43.640257,-79.383152,2,Non-Fatal Injury,2017
43.670877,-79.370655,2,Non-Fatal Injury,2017
43.688478,-79.353276,2,Non-Fatal Injury,2017
43.649114,-79.384068,2,Non-Fatal Injury,2017
43.664972,-79.426915,2,Non-Fatal Injury,2016
43.646669,-79.406567,2,Non-Fatal Injury,2016
43.652914,-79.406277,2,Non-Fatal Injury,2016
43.637418,-79.428685,2,Non-Fatal Injury,2016
43.638826,-79.400639,2,Non-Fatal Injury,2016
43.630365,-79.426701,2,Non-Fatal Injury,2016
43.653795,-79.422459,2,Non-Fatal Injury,2016
43.689436,-79.348339,2,Non-Fatal Injury,2016
43.679811,-79.416973,2,Non-Fatal Injury,2016
43.682748,-79.346279,2,Non-Fatal Injury,2016
43.647318,-79.379727,2,Non-Fatal Injury,2016
43.647318,-79.379727,2,Non-Fatal Injury,2016
43.647318,-79.379727,2,Non-Fatal Injury,2016
43.629957,-79.425549,2,Non-Fatal Injury,2016
43.647649,-79.3848,2,Non-Fatal Injury,2016
43.656648,-79.406483,2,Non-Fatal Injury,2016
43.650842,-79.386616,2,Non-Fatal Injury,2016
43.630067,-79.425717,2,Non-Fatal Injury,2016
43.662344,-79.376675,2,Non-Fatal Injury,2016
43.647833,-79.377362,2,Non-Fatal Injury,2016
43.64446,-79.406521,2,Non-Fatal Injury,2016
43.666147,-79.352902,2,Non-Fatal Injury,2016
43.649393,-79.420033,2,Non-Fatal Injury,2016
43.679185,-79.424671,2,Non-Fatal Injury,2016
43.650011,-79.38625,2,Non-Fatal Injury,2016
43.671213,-79.405659,2,Non-Fatal Injury,2016
43.654245,-79.383168,2,Non-Fatal Injury,2016
43.645067,-79.383419,2,Non-Fatal Injury,2016
43.684522,-79.361241,2,Non-Fatal Injury,2016
43.647844,-79.390286,2,Non-Fatal Injury,2016
43.65378,-79.378537,2,Non-Fatal Injury,2016
43.646951,-79.37418,2,Non-Fatal Injury,2016
43.650388,-79.37846,2,Non-Fatal Injury,2016
43.65069,-79.347576,2,Non-Fatal Injury,2016
43.659265,-79.366696,2,Non-Fatal Injury,2016
43.671033,-79.383152,2,Non-Fatal Injury,2016
43.671033,-79.383152,2,Non-Fatal Injury,2016
43.659265,-79.366696,2,Non-Fatal Injury,2016
43.68942,-79.348805,2,Non-Fatal Injury,2016
43.657518,-79.389477,2,Non-Fatal Injury,2016
43.646898,-79.401089,2,Non-Fatal Injury,2016
43.656992,-79.374531,2,Non-Fatal Injury,2016
43.64681,-79.376934,2,Non-Fatal Injury,2016
43.641569,-79.391865,2,Non-Fatal Injury,2016
43.650819,-79.34692,2,Non-Fatal Injury,2016
43.6681,-79.369526,2,Non-Fatal Injury,2016
43.645555,-79.369816,2,Non-Fatal Injury,2016
43.629968,-79.425587,2,Non-Fatal Injury,2016
43.663904,-79.358227,2,Non-Fatal Injury,2016
43.663438,-79.371479,2,Non-Fatal Injury,2016
43.660364,-79.375859,2,Non-Fatal Injury,2016
43.671095,-79.429455,2,Non-Fatal Injury,2016
43.665315,-79.409954,2,Non-Fatal Injury,2016
43.647321,-79.386074,2,Non-Fatal Injury,2016
43.677938,-79.349583,2,Non-Fatal Injury,2016
43.681558,-79.41766,2,Non-Fatal Injury,2016
43.660963,-79.397129,2,Non-Fatal Injury,2016
43.674295,-79.367329,2,Non-Fatal Injury,2016
43.648908,-79.354901,2,Non-Fatal Injury,2016
43.6681,-79.369526,2,Non-Fatal Injury,2016
43.637376,-79.401898,2,Non-Fatal Injury,2016
43.676687,-79.397389,2,Non-Fatal Injury,2016
43.689775,-79.421009,2,Non-Fatal Injury,2016
43.645658,-79.400593,2,Non-Fatal Injury,2016
43.662908,-79.37431,2,Non-Fatal Injury,2016
43.665315,-79.409954,2,Non-Fatal Injury,2016
43.638887,-79.427334,2,Non-Fatal Injury,2016
43.65323,-79.375103,2,Non-Fatal Injury,2016
43.66049,-79.370274,2,Non-Fatal Injury,2016
43.672098,-79.38477,2,Non-Fatal Injury,2016
43.639722,-79.380909,2,Non-Fatal Injury,2016
43.683961,-79.361607,2,Non-Fatal Injury,2016
43.659624,-79.375569,2,Non-Fatal Injury,2016
43.674993,-79.390942,2,Non-Fatal Injury,2016
43.657663,-79.408207,2,Non-Fatal Injury,2015
43.654382,-79.39864,2,Non-Fatal Injury,2015
43.652586,-79.411457,2,Non-Fatal Injury,2015
43.646459,-79.403752,2,Non-Fatal Injury,2015
43.667284,-79.373768,2,Non-Fatal Injury,2015
43.63857,-79.429127,2,Non-Fatal Injury,2015
43.665727,-79.375523,2,Non-Fatal Injury,2015
43.68942,-79.412999,2,Non-Fatal Injury,2015
43.645555,-79.369816,2,Non-Fatal Injury,2015
43.67539,-79.358074,2,Non-Fatal Injury,2015
43.671144,-79.364407,2,Non-Fatal Injury,2015
43.671144,-79.364407,2,Non-Fatal Injury,2015
43.661627,-79.380185,2,Non-Fatal Injury,2015
43.686712,-79.405064,2,Non-Fatal Injury,2015
43.659292,-79.347927,2,Non-Fatal Injury,2015
43.64681,-79.376934,2,Non-Fatal Injury,2015
43.678197,-79.348271,2,Non-Fatal Injury,2015
43.659734,-79.409046,2,Non-Fatal Injury,2015
43.641294,-79.401638,2,Non-Fatal Injury,2015
43.646322,-79.416912,2,Non-Fatal Injury,2015
43.672414,-79.387684,2,Non-Fatal Injury,2015
43.672414,-79.387684,2,Non-Fatal Injury,2015
43.653158,-79.397023,2,Non-Fatal Injury,2015
43.682848,-79.362385,2,Non-Fatal Injury,2015
43.662904,-79.37434,2,Non-Fatal Injury,2015
43.658361,-79.400219,2,Non-Fatal Injury,2015
43.663694,-79.359234,2,Non-Fatal Injury,2015
43.663694,-79.359234,2,Non-Fatal Injury,2015
43.634424,-79.408741,2,Non-Fatal Injury,2015
43.630415,-79.419773,2,Non-Fatal Injury,2015
43.674844,-79.407109,2,Non-Fatal Injury,2015
43.651945,-79.377751,2,Non-Fatal Injury,2015
43.654382,-79.39864,2,Non-Fatal Injury,2015
43.642316,-79.383969,2,Non-Fatal Injury,2015
43.64895,-79.371243,2,Non-Fatal Injury,2015
43.659845,-79.390484,2,Non-Fatal Injury,2015
43.6746,-79.408253,2,Non-Fatal Injury,2015
43.640741,-79.411465,2,Non-Fatal Injury,2015
43.653513,-79.340779,2,Non-Fatal Injury,2015
43.646589,-79.38303,2,Non-Fatal Injury,2015
43.666475,-79.375843,2,Non-Fatal Injury,2015
43.656545,-79.423527,2,Non-Fatal Injury,2015
43.657362,-79.356541,2,Non-Fatal Injury,2015
43.657362,-79.356541,2,Non-Fatal Injury,2015
43.649561,-79.419529,2,Non-Fatal Injury,2015
43.662855,-79.367382,2,Non-Fatal Injury,2015
43.65621,-79.408947,2,Non-Fatal Injury,2015
43.640974,-79.417233,2,Non-Fatal Injury,2015
43.65405,-79.379963,2,Non-Fatal Injury,2015
43.65405,-79.379963,2,Non-Fatal Injury,2015
43.634428,-79.408734,2,Non-Fatal Injury,2015
43.671148,-79.382336,2,Non-Fatal Injury,2015
43.647012,-79.387486,2,Non-Fatal Injury,2015
43.643003,-79.424809,2,Non-Fatal Injury,2015
43.642198,-79.402005,2,Non-Fatal Injury,2015
43.659013,-79.349186,2,Non-Fatal Injury,2015
43.636404,-79.399624,2,Non-Fatal Injury,2015
43.669454,-79.376644,2,Non-Fatal Injury,2015
43.644941,-79.397633,2,Non-Fatal Injury,2015
43.668947,-79.404766,2,Non-Fatal Injury,2015
43.65267,-79.378079,2,Non-Fatal Injury,2015
43.639391,-79.424801,2,Non-Fatal Injury,2015
43.663118,-79.37302,2,Non-Fatal Injury,2015
43.645292,-79.413159,2,Non-Fatal Injury,2015
43.64372,-79.421101,2,Non-Fatal Injury,2015
43.663179,-79.373051,2,Non-Fatal Injury,2015
43.662222,-79.352246,2,Non-Fatal Injury,2014
43.643556,-79.421955,2,Non-Fatal Injury,2014
43.668028,-79.342915,2,Non-Fatal Injury,2014
43.667631,-79.385304,2,Non-Fatal Injury,2014
43.642072,-79.37743,2,Non-Fatal Injury,2014
43.673132,-79.414379,2,Non-Fatal Injury,2014
43.652711,-79.363247,2,Non-Fatal Injury,2014
43.645559,-79.369816,2,Non-Fatal Injury,2014
43.648752,-79.396374,2,Non-Fatal Injury,2014
43.654512,-79.369465,2,Non-Fatal Injury,2014
43.64142,-79.380863,2,Non-Fatal Injury,2014
43.664335,-79.35587,2,Non-Fatal Injury,2014
43.66459,-79.355954,2,Non-Fatal Injury,2014
43.647443,-79.375767,2,Non-Fatal Injury,2014
43.647409,-79.402821,2,Non-Fatal Injury,2014
43.666639,-79.403858,2,Non-Fatal Injury,2014
43.68712,-79.393696,2,Non-Fatal Injury,2014
43.68712,-79.393696,2,Non-Fatal Injury,2014
43.663042,-79.402096,2,Non-Fatal Injury,2014
43.648531,-79.371937,2,Non-Fatal Injury,2014
43.649572,-79.429814,2,Non-Fatal Injury,2014
43.655111,-79.398899,2,Non-Fatal Injury,2014
43.6532,-79.379574,2,Non-Fatal Injury,2014
43.642622,-79.382778,2,Non-Fatal Injury,2014
43.642622,-79.382778,2,Non-Fatal Injury,2014
43.643873,-79.378193,2,Non-Fatal Injury,2014
43.638891,-79.39098,2,Non-Fatal Injury,2014
43.66459,-79.355954,2,Non-Fatal Injury,2014
43.644941,-79.397633,2,Non-Fatal Injury,2014
43.644941,-79.397633,2,Non-Fatal Injury,2014
43.649427,-79.42474,2,Non-Fatal Injury,2014
43.647649,-79.3848,2,Non-Fatal Injury,2014
43.681024,-79.362568,2,Non-Fatal Injury,2014
43.660867,-79.373524,2,Non-Fatal Injury,2014
43.670751,-79.388913,2,Non-Fatal Injury,2014
43.662454,-79.351361,2,Non-Fatal Injury,2014
43.646429,-79.366124,2,Non-Fatal Injury,2014
43.657091,-79.423748,2,Non-Fatal Injury,2014
43.652895,-79.429669,2,Non-Fatal Injury,2014
43.671953,-79.370694,2,Non-Fatal Injury,2014
43.667223,-79.373738,2,Non-Fatal Injury,2014
43.68271,-79.418118,2,Non-Fatal Injury,2014
43.642297,-79.427853,2,Non-Fatal Injury,2014
43.658865,-79.34985,2,Non-Fatal Injury,2014
43.648214,-79.370922,2,Non-Fatal Injury,2014
43.654897,-79.420262,2,Non-Fatal Injury,2014
43.656805,-79.37566,2,Non-Fatal Injury,2014
43.650777,-79.386593,2,Non-Fatal Injury,2014
43.65188,-79.38171,2,Non-Fatal Injury,2014
43.65043,-79.38464,2,Non-Fatal Injury,2014
43.647291,-79.395779,2,Non-Fatal Injury,2014
43.645555,-79.369816,2,Non-Fatal Injury,2014
43.651315,-79.397404,2,Non-Fatal Injury,2014
43.6751,-79.391026,2,Non-Fatal Injury,2014
43.649316,-79.420773,2,Non-Fatal Injury,2014
43.666212,-79.378308,2,Non-Fatal Injury,2014
43.66197,-79.425648,2,Non-Fatal Injury,2014
43.662435,-79.42323,2,Non-Fatal Injury,2014
43.637957,-79.401507,1,Non-Fatal Injury,2026
43.637957,-79.401507,1,Non-Fatal Injury,2026
43.637957,-79.401507,1,Non-Fatal Injury,2026
43.637957,-79.401507,1,Non-Fatal Injury,2026
43.652595,-79.372741,1,Non-Fatal Injury,2026
43.637957,-79.401507,1,Non-Fatal Injury,2026
43.637957,-79.401507,1,Non-Fatal Injury,2026
43.637957,-79.401507,1,Non-Fatal Injury,2026
43.637957,-79.401507,1,Non-Fatal Injury,2026
43.665938,-79.39188,1,Non-Fatal Injury,2026
43.646828,-79.395155,1,Non-Fatal Injury,2026
43.652447,-79.375441,1,Non-Fatal Injury,2026
43.660536,-79.342473,1,Non-Fatal Injury,2026
43.657858,-79.374883,1,Non-Fatal Injury,2026
43.646696,-79.403813,1,Non-Fatal Injury,2026
43.670813,-79.384175,1,Non-Fatal Injury,2025
43.67817,-79.398022,1,Non-Fatal Injury,2025
43.645548,-79.394486,1,Non-Fatal Injury,2025
43.645548,-79.394486,1,Non-Fatal Injury,2025
43.683294,-79.360207,1,Non-Fatal Injury,2025
43.639137,-79.410819,1,Non-Fatal Injury,2025
43.666204,-79.393177,1,Non-Fatal Injury,2025
43.666204,-79.393177,1,Non-Fatal Injury,2025
43.666204,-79.393177,1,Non-Fatal Injury,2025
43.657744,-79.354924,1,Non-Fatal Injury,2025
43.657047,-79.37452,1,Non-Fatal Injury,2025
43.659815,-79.409092,1,Non-Fatal Injury,2025
43.659815,-79.409092,1,Non-Fatal Injury,2025
43.662146,-79.372593,1,Non-Fatal Injury,2025
43.662146,-79.372593,1,Non-Fatal Injury,2025
43.637517,-79.410931,1,Non-Fatal Injury,2025
43.673362,-79.399401,1,Non-Fatal Injury,2025
43.666284,-79.378353,1,Non-Fatal Injury,2025
43.658126,-79.340186,1,Non-Fatal Injury,2025
43.663911,-79.417177,1,Non-Fatal Injury,2025
43.681238,-79.417649,1,Non-Fatal Injury,2025
43.681238,-79.417649,1,Non-Fatal Injury,2025
