lat,lng,severity,year
43.643421,-79.391286,2,2020
43.665487,-79.352624,2,2020
43.686478,-79.373922,2,2020
43.682199,-79.423208,2,2020
43.682773,-79.420224,2,2020
43.661876,-79.379375,2,2020
43.670097,-79.413179,2,2020
43.640502,-79.383284,2,2020
43.662921,-79.372076,2,2020
43.658797,-79.423092,2,2020
43.671889,-79.371458,2,2020
43.669482,-79.363583,2,2020
43.671889,-79.371458,2,2020
43.660474,-79.350519,2,2020
43.660061,-79.352313,2,2020
43.679571,-79.427007,2,2020
43.673331,-79.368834,2,2020
43.65849,-79.370217,2,2020
43.645205,-79.413977,2,2020
43.661813,-79.371611,2,2020
43.658295,-79.371032,2,2020
43.648638,-79.386621,2,2020
43.653893,-79.36928,2,2020
43.664403,-79.381636,2,2020
43.663828,-79.379463,2,2020
43.644305,-79.400827,2,2020
43.656705,-79.359584,2,2020
43.642113,-79.341221,2,2020
43.655716,-79.383766,2,2020
43.656724,-79.396321,2,2020
43.662467,-79.351361,2,2020
43.650087,-79.386291,2,2020
43.643007,-79.377824,2,2020
43.662017,-79.407218,2,2020
43.661151,-79.429438,2,2020
43.641013,-79.41025,2,2020
43.641153,-79.376841,2,2020
43.645373,-79.392061,2,2020
43.674733,-79.403271,2,2020
43.679029,-79.401127,2,2020
43.684545,-79.376638,2,2020
43.662609,-79.385729,2,2020
43.658815,-79.415284,2,2020
43.672466,-79.375893,2,2020
43.673862,-79.377404,2,2020
43.672429,-79.379568,2,2020
43.671457,-79.376517,2,2020
43.635217,-79.427836,2,2020
43.665057,-79.368299,2,2020
43.658301,-79.359505,2,2020
43.668894,-79.379452,2,2020
43.670383,-79.411966,2,2020
43.64448,-79.417482,2,2020
43.668175,-79.369562,2,2020
43.661182,-79.342754,2,2020
43.660288,-79.343591,2,2020
43.684455,-79.421442,2,2020
43.663992,-79.369307,2,2020
43.665723,-79.380959,2,2020
43.662416,-79.358688,2,2020
43.666657,-79.403871,2,2020
43.661564,-79.386099,2,2020
43.637372,-79.400031,2,2020
43.638454,-79.392226,2,2020
43.664286,-79.367982,2,2020
43.659344,-79.351232,2,2020
43.641112,-79.41664,2,2020
43.642208,-79.428644,2,2020
43.661481,-79.428054,2,2020
43.646605,-79.38303,2,2020
43.649615,-79.382131,2,2020
43.658511,-79.384894,2,2020
43.650087,-79.386291,2,2020
43.665645,-79.387724,2,2020
43.652412,-79.390667,2,2020
43.648851,-79.392088,2,2020
43.663992,-79.369307,2,2020
43.662334,-79.367191,2,2020
43.66699,-79.369657,2,2020
43.652412,-79.390667,2,2020
43.650395,-79.367892,2,2020
43.652412,-79.390667,2,2020
43.654322,-79.37877,2,2020
43.677664,-79.376014,2,2020
43.683802,-79.38863,2,2020
43.663904,-79.384158,2,2020
43.661372,-79.38311,2,2020
43.689132,-79.394568,2,2020
43.656163,-79.370123,2,2020
43.6505,-79.414948,2,2020
43.643981,-79.420009,2,2020
43.638123,-79.398866,2,2020
43.670226,-79.386788,2,2020
43.668869,-79.374448,2,2020
43.661566,-79.368345,2,2020
43.654525,-79.36946,2,2020
43.666524,-79.404519,2,2020
43.632687,-79.424929,2,2020
43.66195,-79.367036,2,2020
43.672929,-79.38946,2,2020
43.670198,-79.360152,2,2020
43.665723,-79.380959,2,2020
43.674857,-79.407123,2,2020
43.668802,-79.35303,2,2020
43.653274,-79.369636,2,2020
43.674424,-79.372142,2,2020
43.648706,-79.426655,2,2020
43.687534,-79.348107,2,2020
43.664607,-79.424155,2,2020
43.670386,-79.394821,2,2020
43.667162,-79.401539,2,2020
43.672466,-79.375893,2,2020
43.671134,-79.391283,2,2020
43.655616,-79.364463,2,2020
43.687315,-79.397976,2,2020
43.653309,-79.375162,2,2020
43.662699,-79.403867,2,2020
43.658768,-79.353651,2,2020
43.660001,-79.356487,2,2020
43.647357,-79.411386,2,2020
43.659225,-79.381458,2,2020
43.674798,-79.35758,2,2020
43.674798,-79.35758,2,2020
43.665622,-79.423267,2,2020
43.642113,-79.341221,2,2020
43.649681,-79.392156,2,2020
43.663585,-79.418417,2,2020
43.683393,-79.417141,2,2020
43.662917,-79.374349,2,2020
43.675904,-79.360448,2,2020
43.6735,-79.38407,2,2020
43.653108,-79.387582,2,2020
43.667562,-79.385692,2,2020
43.65244,-79.379259,2,2020
43.671357,-79.3902,2,2020
43.649438,-79.424752,2,2020
43.651055,-79.37874,2,2020
43.661302,-79.401411,2,2020
43.64478,-79.39851,2,2020
43.676962,-79.389532,2,2020
43.680177,-79.374153,2,2020
43.64609,-79.419527,2,2020
43.666703,-79.381363,2,2020
43.664937,-79.384596,2,2020
43.662416,-79.358688,2,2020
43.671298,-79.38722,2,2020
43.658821,-79.413969,2,2020
43.6592,-79.393485,2,2020
43.653108,-79.387582,2,2020
43.656291,-79.379576,2,2020
43.636237,-79.409826,2,2020
43.67201,-79.370697,2,2020
43.669368,-79.386425,2,2020
43.628398,-79.360648,2,2020
43.653151,-79.355831,2,2020
43.667162,-79.401539,2,2020
43.639022,-79.415917,2,2020
43.656163,-79.370123,2,2020
43.642208,-79.428644,2,2020
43.656995,-79.368828,2,2020
43.656163,-79.370123,2,2020
43.659523,-79.419576,2,2020
43.638839,-79.40065,2,2020
43.651605,-79.371079,2,2020
43.643981,-79.420009,2,2020
43.655716,-79.383766,2,2020
43.646472,-79.403761,2,2020
43.652412,-79.390667,2,2020
43.649615,-79.382131,2,2020
43.663365,-79.372266,2,2020
43.675553,-79.396941,2,2020
43.662419,-79.376717,2,2020
43.640992,-79.417244,2,2020
43.643241,-79.409294,2,2020
43.662199,-79.424645,2,2020
43.660529,-79.342506,2,2020
43.647826,-79.405569,2,2020
43.645517,-79.40337,2,2020
43.657669,-79.354717,2,2020
43.652148,-79.368638,2,2020
43.680949,-79.393778,2,2020
43.668033,-79.397381,2,2020
43.659229,-79.427326,2,2020
43.639063,-79.346662,2,2020
43.670386,-79.394821,2,2020
43.677867,-79.425961,2,2020
43.664593,-79.429334,2,2020
43.668746,-79.375393,2,2020
43.671915,-79.379068,2,2020
43.672466,-79.375893,2,2020
43.66584,-79.384954,2,2020
43.639723,-79.423553,2,2020
43.686233,-79.393332,2,2020
43.669669,-79.389508,2,2020
43.640992,-79.417244,2,2020
43.683932,-79.356949,2,2020
43.641013,-79.41025,2,2020
43.677557,-79.351966,2,2020
43.642113,-79.341221,2,2020
43.688465,-79.389091,2,2020
43.662006,-79.384022,2,2020
43.643981,-79.420009,2,2020
43.659151,-79.348652,2,2020
43.666359,-79.405355,2,2020
43.673331,-79.368834,2,2020
43.645083,-79.383427,2,2020
43.669147,-79.378119,2,2020
43.65117,-79.381334,2,2020
43.668869,-79.374448,2,2020
43.670198,-79.360152,2,2020
43.662416,-79.358688,2,2020
43.648131,-79.403782,2,2020
43.648523,-79.377648,2,2020
43.652818,-79.371605,2,2020
43.654622,-79.353746,2,2020
43.656821,-79.375666,2,2020
43.662609,-79.385729,2,2020
43.651379,-79.406997,2,2020
43.645734,-79.400637,2,2020
43.647888,-79.400597,2,2020
43.668349,-79.382056,2,2020
43.655716,-79.383766,2,2020
43.664756,-79.342743,2,2020
43.670309,-79.405305,2,2020
43.66251,-79.423269,2,2020
43.668539,-79.387067,2,2020
43.657383,-79.4032,2,2020
43.671915,-79.379068,2,2020
43.668917,-79.363841,2,2020
43.647739,-79.361043,2,2020
43.654063,-79.379974,2,2020
43.655896,-79.371444,2,2020
43.654503,-79.390379,2,2020
43.658983,-79.367984,2,2020
43.643421,-79.391286,2,2020
43.682928,-79.419545,2,2020
43.668089,-79.370098,2,2020
43.671457,-79.376517,2,2020
43.639431,-79.386817,2,2020
43.680894,-79.403053,2,2020
43.660439,-79.3759,2,2020
43.662334,-79.367191,2,2020
43.646968,-79.405206,2,2020
43.657154,-79.375805,2,2020
43.652609,-79.376518,2,2020
43.643301,-79.398247,2,2020
43.648226,-79.370932,2,2020
43.672466,-79.375893,2,2020
43.668477,-79.387416,2,2020
43.659225,-79.381458,2,2020
43.631431,-79.429182,2,2020
43.652627,-79.366462,2,2020
43.66872,-79.394141,2,2020
43.687333,-79.425252,2,2020
43.638454,-79.392226,2,2020
43.64448,-79.417482,2,2020
43.658878,-79.349852,2,2020
43.66251,-79.423269,2,2020
43.651278,-79.368262,2,2020
43.659523,-79.419576,2,2020
43.645313,-79.352482,2,2020
43.64206,-79.381113,2,2020
43.667295,-79.373778,2,2020
43.659406,-79.345272,2,2020
43.642934,-79.427313,2,2020
43.654525,-79.36946,2,2020
43.664647,-79.380521,2,2020
43.665723,-79.380959,2,2020
43.657949,-79.400048,2,2020
43.641929,-79.374709,2,2020
43.643301,-79.398247,2,2020
43.662169,-79.412665,2,2020
43.659558,-79.410293,2,2020
43.686936,-79.399869,2,2020
43.670804,-79.38421,2,2020
43.639715,-79.385442,2,2020
43.649401,-79.423261,2,2020
43.656163,-79.370123,2,2020
43.648415,-79.422869,2,2020
43.654525,-79.36946,2,2020
43.655971,-79.410162,2,2020
43.648523,-79.377648,2,2020
43.660671,-79.378873,2,2020
43.656263,-79.378317,2,2020
43.683101,-79.392033,2,2020
43.680949,-79.393778,2,2020
43.670269,-79.389734,2,2020
43.658077,-79.362972,2,2020
43.666832,-79.381414,2,2020
43.656271,-79.361466,2,2020
43.642766,-79.425998,2,2020
43.665915,-79.407473,2,2020
43.647835,-79.420179,2,2020
43.649681,-79.392156,2,2020
43.658295,-79.371032,2,2020
43.657949,-79.400048,2,2020
43.653108,-79.387582,2,2020
43.637654,-79.391889,2,2020
43.639165,-79.414143,2,2020
43.662172,-79.377878,2,2020
43.645868,-79.383792,2,2020
43.678044,-79.359835,2,2020
43.671915,-79.379068,2,2020
43.653377,-79.386446,2,2020
43.672429,-79.379568,2,2020
43.657308,-79.384416,2,2020
43.668349,-79.419023,2,2020
43.687422,-79.408712,2,2020
43.651379,-79.406997,2,2020
43.649149,-79.377918,2,2020
43.641013,-79.41025,2,2020
43.657459,-79.402827,2,2020
43.661481,-79.428054,2,2020
43.671889,-79.371458,2,2020
43.666236,-79.363526,2,2020
43.674424,-79.372142,2,2020
43.687603,-79.354154,2,2020
43.670198,-79.360152,2,2020
43.650278,-79.382402,2,2020
43.67016,-79.382811,2,2020
43.67201,-79.370697,2,2020
43.655716,-79.383766,2,2020
43.668349,-79.382056,2,2020
43.689433,-79.348816,2,2020
43.658172,-79.365501,2,2020
43.668894,-79.379452,2,2020
43.680935,-79.346947,2,2020
43.663599,-79.377214,2,2020
43.648927,-79.365967,2,2020
43.671328,-79.37373,2,2020
43.651379,-79.406997,2,2020
43.667095,-79.345196,2,2020
43.639431,-79.386817,2,2020
43.654051,-79.40043,2,2020
43.656263,-79.378317,2,2020
43.665389,-79.409993,2,2020
43.667636,-79.342778,2,2020
43.642766,-79.425998,2,2020
43.67201,-79.370697,2,2020
43.672466,-79.375893,2,2020
43.654411,-79.360349,2,2020
43.663052,-79.402109,2,2020
43.644204,-79.418862,2,2020
43.659441,-79.366016,2,2020
43.653502,-79.374289,2,2020
43.673618,-79.385326,2,2020
43.673862,-79.377404,2,2020
43.667996,-79.385856,2,2020
43.651379,-79.406997,2,2020
43.65226,-79.397792,2,2020
43.663852,-79.402415,2,2020
43.671355,-79.372321,2,2020
43.664782,-79.355293,2,2020
43.673359,-79.399408,2,2020
43.652988,-79.364785,2,2020
43.654622,-79.353746,2,2020
43.674857,-79.407123,2,2020
43.677417,-79.408131,2,2020
43.674798,-79.35758,2,2020
43.656749,-79.399591,2,2020
43.651379,-79.406997,2,2020
43.663162,-79.392697,2,2020
43.688083,-79.394142,2,2020
43.665723,-79.380959,2,2020
43.65942,-79.347447,2,2020
43.670198,-79.360152,2,2020
43.651379,-79.406997,2,2020
43.650262,-79.398163,2,2020
43.664617,-79.41365,2,2020
43.664136,-79.370734,2,2020
43.661151,-79.429438,2,2020
43.666703,-79.381363,2,2020
43.67201,-79.370697,2,2020
43.656271,-79.361466,2,2020
43.638839,-79.40065,2,2020
43.649131,-79.372193,2,2020
43.661564,-79.386099,2,2020
43.66708,-79.417199,2,2020
43.655854,-79.361325,2,2020
43.652152,-79.382336,2,2020
43.648628,-79.373864,2,2020
43.680735,-79.382417,2,2020
43.638454,-79.392226,2,2020
43.654855,-79.36794,2,2020
43.677521,-79.358652,2,2020
43.667295,-79.373778,2,2020
43.667124,-79.378702,2,2020
43.660816,-79.385855,2,2020
43.640502,-79.383284,2,2020
43.666486,-79.375853,2,2020
43.651105,-79.392151,2,2020
43.653584,-79.418447,2,2020
43.676099,-79.359421,2,2020
43.666703,-79.381363,2,2020
43.654411,-79.360349,2,2020
43.674882,-79.388697,2,2020
43.684163,-79.413394,2,2020
43.660439,-79.3759,2,2020
43.654826,-79.363038,2,2020
43.667095,-79.374684,2,2020
43.653639,-79.353711,2,2020
43.656289,-79.384754,2,2020
43.656705,-79.359584,2,2020
43.676765,-79.427129,2,2020
43.666573,-79.419624,2,2020
43.653958,-79.372078,2,2020
43.678237,-79.348484,2,2020
43.634075,-79.411864,2,2020
43.649825,-79.418288,2,2020
43.668869,-79.374448,2,2020
43.667095,-79.374684,2,2020
43.67201,-79.370697,2,2020
43.668349,-79.382056,2,2020
43.661564,-79.386099,2,2020
43.684625,-79.411169,2,2020
43.653108,-79.387582,2,2020
43.656482,-79.407723,2,2020
43.657375,-79.356531,2,2020
43.671328,-79.37373,2,2020
43.673837,-79.422383,2,2020
43.655608,-79.372762,2,2020
43.667095,-79.345196,2,2020
43.661515,-79.409769,2,2020
43.669669,-79.389508,2,2020
43.671291,-79.374977,2,2020
43.664115,-79.405447,2,2020
43.662917,-79.374349,2,2020
43.67201,-79.370697,2,2020
43.639404,-79.398005,2,2020
43.675236,-79.382693,2,2020
43.640415,-79.388923,2,2020
43.633401,-79.399528,2,2020
43.642113,-79.341221,2,2020
43.639063,-79.346662,2,2020
43.658075,-79.384713,2,2020
43.658681,-79.348459,2,2020
43.656092,-79.402685,2,2020
43.636485,-79.39965,2,2020
43.670562,-79.389844,2,2020
43.652964,-79.429451,2,2020
43.670198,-79.360152,2,2020
43.649225,-79.364643,2,2020
43.659441,-79.366016,2,2020
43.654404,-79.398645,2,2020
43.660001,-79.356487,2,2020
43.641915,-79.401895,2,2020
43.653564,-79.363599,2,2020
43.663388,-79.372164,2,2020
43.637554,-79.404219,2,2020
43.670804,-79.38421,2,2020
43.649825,-79.418288,2,2020
43.662237,-79.356691,2,2020
43.639977,-79.422281,2,2020
43.667373,-79.381638,2,2020
43.638454,-79.392226,2,2020
43.642208,-79.428644,2,2020
43.68046,-79.398939,2,2020
43.642113,-79.341221,2,2020
43.642113,-79.341221,2,2020
43.662467,-79.351361,2,2020
43.639977,-79.422281,2,2020
43.654829,-79.376461,2,2020
43.671221,-79.382376,2,2020
43.639063,-79.346662,2,2020
43.63811,-79.421581,2,2020
43.684663,-79.40591,2,2020
43.6735,-79.38407,2,2020
43.660793,-79.341269,2,2020
43.637594,-79.424139,2,2020
43.646472,-79.403761,2,2020
43.648903,-79.405995,2,2020
43.676765,-79.427129,2,2020
43.651379,-79.406997,2,2020
43.660175,-79.377042,2,2020
43.673618,-79.385326,2,2020
43.666703,-79.381363,2,2020
43.643247,-79.423614,2,2020
43.668255,-79.375177,2,2020
43.632454,-79.410896,2,2020
43.663021,-79.383789,2,2020
43.640992,-79.417244,2,2020
43.667562,-79.385692,2,2020
43.665723,-79.380959,2,2020
43.62661,-79.359126,2,2020
43.665723,-79.380959,2,2020
43.653738,-79.356104,2,2020
43.645987,-79.379135,2,2020
43.663697,-79.380111,2,2020
43.659769,-79.42479,2,2020
43.64222,-79.379373,2,2020
43.680949,-79.393778,2,2020
43.647739,-79.361043,2,2020
43.662416,-79.358688,2,2020
43.663697,-79.380111,2,2020
43.662136,-79.383422,2,2020
43.658867,-79.3665,2,2020
43.664403,-79.381636,2,2020
43.652259,-79.376373,2,2020
43.653108,-79.387582,2,2020
43.684163,-79.413394,2,2020
43.656163,-79.370123,2,2020
43.656227,-79.34871,2,2020
43.6735,-79.38407,2,2020
43.636255,-79.409632,2,2020
43.638495,-79.419576,2,2020
43.658075,-79.384713,2,2020
43.654456,-79.418785,2,2020
43.655896,-79.371444,2,2020
43.665723,-79.380959,2,2020
43.668349,-79.382056,2,2020
43.666703,-79.381363,2,2020
43.652918,-79.376952,2,2020
43.655157,-79.419032,2,2020
43.657949,-79.400048,2,2020
43.668349,-79.382056,2,2020
43.640415,-79.388923,2,2020
43.684625,-79.411169,2,2020
43.640563,-79.393005,2,2020
43.667996,-79.385856,2,2020
43.66584,-79.384954,2,2020
43.650298,-79.415986,2,2020
43.679039,-79.398352,2,2020
43.677304,-79.353258,2,2020
43.664423,-79.362008,2,2020
43.64042,-79.428834,2,2020
43.656267,-79.392291,2,2020
43.666285,-79.378347,2,2020
43.661876,-79.379375,2,2020
43.661845,-79.358443,2,2020
43.688059,-79.405571,2,2020
43.637594,-79.424139,2,2020
43.645939,-79.389505,2,2020
43.658332,-79.352239,2,2020
43.662237,-79.356691,2,2020
43.678454,-79.382685,2,2020
43.674369,-79.36737,2,2020
43.645963,-79.413432,2,2020
43.679679,-79.345156,2,2020
43.62661,-79.359126,2,2020
43.659406,-79.345272,2,2020
43.656368,-79.367597,2,2020
43.656368,-79.367597,2,2020
43.653729,-79.373255,2,2020
43.655716,-79.383766,2,2020
43.674798,-79.35758,2,2020
43.663052,-79.402109,2,2020
43.670198,-79.360152,2,2020
43.664085,-79.426541,2,2020
43.655436,-79.405993,2,2020
43.660474,-79.350519,2,2020
43.642113,-79.341221,2,2020
43.632026,-79.353614,2,2020
43.659859,-79.390495,2,2020
43.635981,-79.428129,2,2020
43.645963,-79.413432,2,2020
43.663599,-79.377214,2,2020
43.655149,-79.374971,2,2020
43.665866,-79.385921,2,2020
43.655896,-79.371444,2,2020
43.657304,-79.373459,2,2020
43.645763,-79.39364,2,2020
43.671959,-79.347202,2,2020
43.670198,-79.360152,2,2020
43.642113,-79.341221,2,2020
43.659091,-79.369689,2,2020
43.645024,-79.419149,2,2020
43.646943,-79.417137,2,2020
43.658295,-79.371032,2,2020
43.651309,-79.41092,2,2020
43.662917,-79.374349,2,2020
43.656163,-79.370123,2,2020
43.662917,-79.374349,2,2020
43.658295,-79.371032,2,2020
43.655774,-79.380675,2,2020
43.648191,-79.354799,2,2020
43.654063,-79.379974,2,2020
43.642739,-79.393929,2,2020
43.646316,-79.391093,2,2020
43.678044,-79.359835,2,2020
43.633401,-79.399528,2,2020
43.632026,-79.353614,2,2020
43.666703,-79.381363,2,2020
43.651302,-79.395337,2,2020
43.644726,-79.416303,2,2020
43.65639,-79.422155,2,2020
43.666621,-79.411788,2,2020
43.633401,-79.399528,2,2020
43.667124,-79.378702,2,2020
43.668197,-79.388869,2,2020
43.682654,-79.40989,2,2020
43.645373,-79.392061,2,2020
43.648191,-79.354799,2,2020
43.655896,-79.371444,2,2020
43.640856,-79.387623,2,2020
43.668033,-79.397381,2,2020
43.687133,-79.393705,2,2020
43.673973,-79.410516,2,2020
43.647587,-79.391576,2,2020
43.65632,-79.368621,2,2020
43.656705,-79.359584,2,2020
43.674375,-79.399843,2,2020
43.661876,-79.379375,2,2020
43.663828,-79.379463,2,2020
43.671175,-79.408134,2,2020
43.667562,-79.385692,2,2020
43.675015,-79.411537,2,2020
43.667124,-79.378702,2,2020
43.67201,-79.370697,2,2020
43.671355,-79.372321,2,2020
43.656436,-79.384061,2,2020
43.67201,-79.370697,2,2020
43.643484,-79.408293,2,2020
43.688648,-79.391492,2,2020
43.65273,-79.363246,2,2020
43.660061,-79.352313,2,2020
43.654196,-79.379359,2,2020
43.647257,-79.373313,2,2020
43.670198,-79.360152,2,2020
43.659858,-79.378536,2,2020
43.644062,-79.37577,2,2020
43.672557,-79.426113,2,2020
43.654914,-79.398831,2,2020
43.667124,-79.378702,2,2020
43.662055,-79.383386,2,2020
43.688648,-79.391492,2,2020
43.646469,-79.407711,2,2020
43.664607,-79.424155,2,2020
43.661,-79.37739,2,2020
43.651379,-79.406997,2,2020
43.674809,-79.412611,2,2020
43.661402,-79.371439,2,2020
43.64734,-79.399387,2,2020
43.644204,-79.418862,2,2020
43.636255,-79.409632,2,2020
43.665723,-79.380959,2,2020
43.67194,-79.408459,2,2020
43.653047,-79.372983,2,2020
43.681273,-79.367926,2,2020
43.666285,-79.378347,2,2020
43.675869,-79.407493,2,2020
43.646192,-79.423473,2,2020
43.686835,-79.354454,2,2020
43.655582,-79.358416,2,2020
43.648523,-79.377648,2,2020
43.644998,-79.376165,2,2020
43.644062,-79.37577,2,2020
43.655716,-79.383766,2,2020
43.654078,-79.362739,2,2020
43.679303,-79.343085,2,2020
43.669966,-79.406952,2,2020
43.672429,-79.379568,2,2020
43.668175,-79.369562,2,2020
43.663904,-79.384158,2,2020
43.666285,-79.378347,2,2020
43.655909,-79.380087,2,2020
43.660609,-79.357911,2,2020
43.664937,-79.384596,2,2020
43.65154,-79.413053,2,2020
43.662416,-79.358688,2,2020
43.658261,-79.398198,2,2020
43.646882,-79.353735,2,2020
43.65853,-79.364022,2,2020
43.65639,-79.422155,2,2020
43.648927,-79.365967,2,2020
43.644955,-79.397647,2,2020
43.646605,-79.38303,2,2020
43.651877,-79.397645,2,2020
43.656065,-79.354218,2,2020
43.655896,-79.371444,2,2020
43.669245,-79.372831,2,2020
43.648903,-79.405995,2,2020
43.678633,-79.403074,2,2020
43.639063,-79.346662,2,2020
43.660647,-79.414034,2,2020
43.684163,-79.413394,2,2020
43.6735,-79.38407,2,2020
43.673862,-79.377404,2,2020
43.66225,-79.424433,2,2020
43.658876,-79.362478,2,2020
43.686659,-79.347769,2,2020
43.672037,-79.383579,2,2020
43.632681,-79.422171,2,2020
43.658514,-79.37637,2,2020
43.671889,-79.371458,2,2020
43.641597,-79.407348,2,2020
43.686936,-79.399869,2,2020
43.649922,-79.374413,2,2020
43.654508,-79.402035,2,2020
43.654622,-79.353746,2,2020
43.657308,-79.384416,2,2020
43.639063,-79.346662,2,2020
43.667221,-79.42786,2,2020
43.67581,-79.402594,2,2020
43.673862,-79.377404,2,2020
43.641013,-79.41025,2,2020
43.666547,-79.385259,2,2020
43.670753,-79.393081,2,2020
43.660529,-79.342506,2,2020
43.641153,-79.376841,2,2020
43.663697,-79.380111,2,2020
43.679734,-79.391673,2,2020
43.642391,-79.384009,2,2020
43.671915,-79.379068,2,2020
43.676753,-79.370843,2,2020
43.661151,-79.429438,2,2020
43.636255,-79.409632,2,2020
43.642113,-79.341221,2,2020
43.670198,-79.360152,2,2020
43.655466,-79.388599,2,2020
43.650196,-79.389755,2,2020
43.638854,-79.386573,2,2020
43.664115,-79.405447,2,2020
43.681226,-79.361576,2,2020
43.646289,-79.408583,2,2020
43.669974,-79.388018,2,2020
43.665511,-79.403109,2,2020
43.654914,-79.398831,2,2020
43.672466,-79.375893,2,2020
43.670936,-79.378875,2,2020
43.637594,-79.424139,2,2020
43.665511,-79.403109,2,2020
43.651021,-79.401874,2,2020
43.659513,-79.426008,2,2020
43.662826,-79.379756,2,2020
43.688455,-79.348471,2,2020
43.639099,-79.399282,2,2020
43.648903,-79.405995,2,2020
43.649585,-79.429829,2,2020
43.656275,-79.401753,2,2020
43.667391,-79.365201,2,2020
43.650893,-79.346962,2,2020
43.660001,-79.356487,2,2020
43.645847,-79.41079,2,2020
43.648903,-79.405995,2,2020
43.670226,-79.386788,2,2020
43.678237,-79.348484,2,2020
43.661302,-79.401411,2,2020
43.645205,-79.413977,2,2020
43.642208,-79.428644,2,2020
43.642636,-79.382792,2,2020
43.672929,-79.38946,2,2020
43.653108,-79.387582,2,2020
43.633401,-79.399528,2,2020
43.683308,-79.426881,2,2020
43.642113,-79.341221,2,2020
43.66584,-79.384954,2,2020
43.642113,-79.341221,2,2020
43.670198,-79.360152,2,2020
43.672466,-79.375893,2,2020
43.662416,-79.358688,2,2020
43.656482,-79.407723,2,2020
43.654525,-79.36946,2,2020
43.688669,-79.412669,2,2020
43.651528,-79.372365,2,2020
43.672429,-79.379568,2,2020
43.658171,-79.37239,2,2020
43.661737,-79.426858,2,2019
43.645471,-79.395047,2,2019
43.657653,-79.401846,2,2019
43.667095,-79.345196,2,2019
43.654063,-79.379974,2,2019
43.648886,-79.420604,2,2019
43.667916,-79.390427,2,2019
43.646943,-79.417137,2,2019
43.656291,-79.379576,2,2019
43.659192,-79.3485,2,2019
43.664403,-79.381636,2,2019
43.668953,-79.348019,2,2019
43.646443,-79.366131,2,2019
43.635597,-79.426085,2,2019
43.660288,-79.343591,2,2019
43.655851,-79.399231,2,2019
43.685026,-79.392854,2,2019
43.648538,-79.397415,2,2019
43.647808,-79.39597,2,2019
43.648523,-79.377648,2,2019
43.654855,-79.36794,2,2019
43.643247,-79.423614,2,2019
43.661515,-79.409769,2,2019
43.637473,-79.405218,2,2019
43.641238,-79.422854,2,2019
43.674032,-79.348067,2,2019
43.650421,-79.388643,2,2019
43.658037,-79.393045,2,2019
43.667517,-79.399836,2,2019
43.641013,-79.41025,2,2019
43.666285,-79.378347,2,2019
43.668349,-79.382056,2,2019
43.666285,-79.378347,2,2019
43.663599,-79.377215,2,2019
43.667373,-79.381638,2,2019
43.640836,-79.425284,2,2019
43.662609,-79.385729,2,2019
43.640856,-79.387623,2,2019
43.648091,-79.369578,2,2019
43.646882,-79.353735,2,2019
43.656436,-79.384061,2,2019
43.639022,-79.392435,2,2019
43.657375,-79.356531,2,2019
43.676202,-79.358873,2,2019
43.672874,-79.387866,2,2019
43.638454,-79.392226,2,2019
43.638653,-79.428859,2,2019
43.632681,-79.422171,2,2019
43.645097,-79.429699,2,2019
43.658327,-79.385697,2,2019
43.680694,-79.354388,2,2019
43.673862,-79.377404,2,2019
43.659096,-79.382118,2,2019
43.66482,-79.371015,2,2019
43.650232,-79.389477,2,2019
43.655774,-79.380675,2,2019
43.672638,-79.416772,2,2019
43.673862,-79.377404,2,2019
43.673331,-79.368834,2,2019
43.640113,-79.391282,2,2019
43.661151,-79.429438,2,2019
43.660439,-79.3759,2,2019
43.659229,-79.427326,2,2019
43.644776,-79.385022,2,2019
43.672359,-79.376854,2,2019
43.672359,-79.376854,2,2019
43.641437,-79.415019,2,2019
43.654914,-79.398831,2,2019
43.661564,-79.370702,2,2019
43.664115,-79.405447,2,2019
43.651528,-79.372365,2,2019
43.662419,-79.376717,2,2019
43.656749,-79.399591,2,2019
43.666703,-79.381363,2,2019
43.66936,-79.366767,2,2019
43.662419,-79.376717,2,2019
43.67684,-79.410366,2,2019
43.655831,-79.404015,2,2019
43.671357,-79.3902,2,2019
43.661052,-79.365015,2,2019
43.653108,-79.387582,2,2019
43.671889,-79.371458,2,2019
43.668175,-79.369562,2,2019
43.630426,-79.419784,2,2019
43.654525,-79.36946,2,2019
43.638454,-79.392226,2,2019
43.663052,-79.402109,2,2019
43.662501,-79.428449,2,2019
43.661302,-79.401411,2,2019
43.648766,-79.396382,2,2019
43.670226,-79.386788,2,2019
43.646055,-79.392329,2,2019
43.640303,-79.398375,2,2019
43.671889,-79.371458,2,2019
43.655813,-79.429161,2,2019
43.656944,-79.365002,2,2019
43.641013,-79.41025,2,2019
43.671889,-79.371458,2,2019
43.671889,-79.371458,2,2019
43.669669,-79.389508,2,2019
43.657949,-79.400048,2,2019
43.656821,-79.375666,2,2019
43.660816,-79.385855,2,2019
43.661151,-79.429438,2,2019
43.672466,-79.375893,2,2019
43.678485,-79.410262,2,2019
43.640856,-79.387623,2,2019
43.672466,-79.375893,2,2019
43.656436,-79.384061,2,2019
43.670012,-79.420933,2,2019
43.657551,-79.380767,2,2019
43.672466,-79.375893,2,2019
43.67128,-79.375421,2,2019
43.674882,-79.388697,2,2019
43.649457,-79.389181,2,2019
43.642913,-79.381476,2,2019
43.654511,-79.356432,2,2019
43.656749,-79.399591,2,2019
