intersection_id,desc,lat,lng
30017232,Clinton St,43.664462,-79.417411
14050290,Erlichman Lane / Ln N Bloor W Manning,43.66438,-79.41673
20061885,Miriam Garfinkle Lane / Ln N Bloor W Manning,43.666577,-79.417616
14011673,Lampard Lane / Willowvale Lane,43.666846,-79.420358
13464001,Christie St / Pendrith St,43.667391,-79.419934
20062650,Christie St / John McIntosh Lane,43.666931,-79.41976
20062674,John McIntosh Lane / Ln E Christie N Barton,43.667051,-79.419157
13464105,Barton Ave / Clinton St,43.666813,-79.418408
14012144,Clinton St / John McIntosh Lane / Shady Lane,43.667171,-79.418552
13463706,Olive Ave / Manning Ave,43.669273,-79.418024
13467305,Gladstone Ave / Cross St,43.647228,-79.42892
13463779,Euclid Ave / Follis Ave,43.66882,-79.416573
13467220,Gladstone Ave / Stonehouse Cres,43.647755,-79.429117
30036728,Canoe Landing Park Trl,43.639321,-79.397838
20147074,Fort York Blvd / Dan Leckie Way / Canoe Landing Park Trl,43.639404,-79.398005
20364650,Queens Wharf Rd / Iceboat Ter / Dan Leckie Way / Bridge of Light,43.640303,-79.398375
30064801,Northern Linear Park Trl / Bridge of Light,43.640363,-79.398496
14020364,Cross St / Ln E Gladstone S Collahie / Antonio Lopes Lane,43.647341,-79.428356
30097825,King St E / St. James Park Trl,43.650236,-79.372878
14025482,Niagara St / Ln E Bathurst S Wellington,43.642047,-79.401252
30097909,St. James Park Trl,43.650355,-79.37289
14066137,Ln E Bathurst S Wellington,43.642428,-79.401406
30058195,Niagara St / Victoria Memorial Square Park Trl,43.642173,-79.400638
14066158,Ln E Bathurst S Wellington,43.642493,-79.401094
30058192,Niagara St / Victoria Memorial Square Park Trl,43.642205,-79.400481
13466173,Glen Baillie Pl,43.653685,-79.39937
20033319,Ln W Spadina S Glen Baillie,43.653527,-79.398963
20033311,Ln W Spadina N Glen Baillie / Ln W Spadina S St Andrew,43.653961,-79.399313
14020824,Ln W Spadina N Glen Baillie / Ln W Spadina S Glen Baillie / Glen Baillie Pl,43.653772,-79.399065
13465836,Spadina Ave / Nassau St,43.65585,-79.399202
14022848,Huron St / Ln N Baldwin E Huron,43.655715,-79.397123
14020933,Nassau St / Ln E Lippincott N Nassau,43.654655,-79.405124
14022847,Huron St / Ln S Cecil E Huron / Ln S Cecil W Huron,43.65606,-79.397267
14020605,Dundas St E / Ln W Bayview N Dundas,43.661604,-79.356371
14041302,Ln E Lippincott N Oxford,43.655966,-79.405626
13464503,Maitland St / Maitland Ter,43.663985,-79.383489
14022550,Borden St / Cyril Lane,43.65742,-79.405378
30017516,Bellevue Ave,43.656703,-79.404364
30017210,Brunswick Ave,43.657628,-79.404217
13465809,Augusta Ave / Oxford St,43.656089,-79.402652
13465857,Bellevue Ave / Oxford St,43.655821,-79.403989
14019818,Roxton Rd / Ln N Dundas E Ossington / Ln N Dundas E Roxton,43.64999,-79.419684
14018757,Beaconsfield Ave / Ln N Afton E Beaconsfield / Ln S Cross W Beaconsfield,43.647266,-79.427221
20077909,Gladstone Ave / Ln N Stonehouse W Gladstone,43.648132,-79.429258
14020331,Stonehouse Cres / Ln W Gladstone N Stonehouse / Ln W Gladstone S Stonehouse,43.647673,-79.429537
13467243,Beaconsfield Ave / Cross St,43.647548,-79.427329
30097872,St. James Park Trl,43.650547,-79.372565
13462597,Dupont St / St George St,43.675585,-79.403597
14073626,Ossington Ave / Acores Ave,43.671601,-79.429662
13462638,Dupont St / Huron St,43.675345,-79.404734
30097822,King St E / St. James Park Trl,43.650251,-79.372808
30154780,St. James Park Trl,43.651145,-79.372516
13463407,Ossington Ave / C P R,43.670973,-79.429396
13463407,Ossington Ave / C P R,43.670973,-79.429396
13466188,Montrose Ave / Cinder Ave,43.653791,-79.417329
30058210,Victoria Memorial Square Park Trl,43.642656,-79.400061
14025465,Wellington St W / Ln E Bathurst S Wellington,43.642783,-79.40155
30058204,Wellington St W / Victoria Memorial Square Park Trl,43.642896,-79.401017
14019595,Cinder Ave / Ln W Montrose N Cinder / Ln W Montrose S Cinder,43.653681,-79.417886
14046043,Ln E Logan N Mcconnell / Ln S Danforth E Logan,43.677697,-79.348896
30154744,St. James Park Trl,43.65131,-79.372623
20031022,Ln N Wellington E Portland,43.643854,-79.39896
14041518,Ln W Tecumseth S Adelaide,43.644225,-79.406148
13462741,Admiral Rd / St George St,43.674747,-79.403278
13461725,Logan Ave / Ainsworth Rd,43.679659,-79.34999
14674144,Ln E Tecumseth S Adelaide,43.64455,-79.40479
20110682,Ainsworth Rd / Plum Pl,43.679532,-79.350666
30017408,Major St,43.657985,-79.403036
14022581,Major St / Ln 1 N College E Major,43.658238,-79.403137
14042427,Grimsby Dairy Lane / Ln 1 N College E Major,43.658353,-79.402625
20079245,Littlehayes Lane,43.655006,-79.401669
20035632,Ln W Spadina N Nassau,43.655754,-79.401954
13465947,Spadina Ave / Baldwin St,43.655138,-79.398926
14042405,Ln S Baldwin W Huron / Ln E Spadina N D Arcy,43.654563,-79.397842
13465986,Spadina Ave / Baldwin St,43.654914,-79.398831
14020962,Baldwin St / Ln E Spadina N D Arcy,43.65507,-79.398049
13464190,Homewood Ave / Maitland Pl,43.6657,-79.375508
14041348,Chinatown Mural Lane / Ln W Spadina N Nassau,43.656159,-79.400016
20006316,Ln E Spadina S Cecil,43.655663,-79.398281
14066299,Ln S Cecil W Huron,43.655918,-79.397928
14041969,Ln S Cecil W Huron / Ln N Baldwin W Huron,43.655937,-79.397822
13464278,Jarvis St / Maitland Pl / Maitland St,43.665199,-79.377888
14020388,Grenville St / St Luke Lane,43.661994,-79.384017
14042542,Ln W Spadina N Oxford,43.656952,-79.400667
14673045,Ln W Spadina S College,43.657091,-79.400506
14022849,Huron St / Ln N Baldwin W Huron,43.655649,-79.397097
13464794,Yonge St / Grenville St,43.662123,-79.383404
30068205,Ossington Ave / Hepc,43.671188,-79.429488
13463330,Ossington Ave / Geary Ave,43.671434,-79.429593
14073920,Ln E Ossington S Acores / Ln W Shaw S Acores,43.671421,-79.429103
14073703,Acores Ave / Ln E Ossington N Acores / Ln E Ossington S Acores,43.6717,-79.429218
13463623,Burnfield Ave / Melville Ave / Shaw St,43.669839,-79.426284
14049089,Ed Watling Lane / Ln E Shaw N Yarmouth,43.669511,-79.425505
14048979,Ivaan Kotulsky Lane / Ln E Shaw S Dupont,43.670323,-79.425832
13463319,Shaw St / C P R,43.671442,-79.426973
13463319,Shaw St / C P R,43.671442,-79.426973
30068208,Shaw St / Hepc,43.671666,-79.427066
30153939,Salvador Allende Crt / Ln N Acores W Minho,43.672151,-79.428646
14073702,Minho Blvd / Acores Ave,43.671953,-79.428082
14073862,Minho Blvd / Ln N Acores W Minho,43.672249,-79.428204
14073701,Acores Ave / Ln W Shaw N Acores / Ln W Shaw S Acores,43.672043,-79.427676
13463188,Wychcrest Ave / Shaw St,43.672306,-79.427332
13463046,Carus Ave,43.673229,-79.428707
14073863,Minho Blvd / Ln W Shaw N Acores,43.673185,-79.428143
14073634,Minho Blvd / Shaw St,43.673279,-79.427721
30154723,St. James Park Trl,43.650414,-79.37263
14024954,Tecumseth St / Ln S Queen W Tecumseth / Ln S Queen W Bathurst,43.646307,-79.40644
13467457,Tecumseth St / Richmond St W,43.64596,-79.406305
14065241,Ln E Tecumseth N Adelaide,43.645388,-79.405566
14671634,Nanak Lane / Gershon Iskowitz Lane,43.64572,-79.405476
14671592,Richmond St W / Gershon Iskowitz Lane,43.646096,-79.40563
14073513,Joseph Salsberg Lane / Adelaide St W,43.644648,-79.404347
14025436,Bathurst St / Browns Lane,43.644542,-79.402956
13467605,Bathurst St / Adelaide St W,43.64489,-79.403106
13467569,Bathurst St / Adelaide St W,43.645192,-79.403234
14672931,Browns Lane,43.64466,-79.402377
14671848,Ln W Bathurst N Portugal,43.645797,-79.404315
20031028,Ln E Bathurst S Richmond,43.646027,-79.402956
13467348,Queen St W / Palmerston Ave / Tecumseth St,43.646683,-79.406576
13467071,Lower Jarvis St / Wilton St,43.647836,-79.37078
30097828,King St E / St. James Park Trl,43.650361,-79.372312
14036015,Brant St / Ln S Adelaide E Brant,43.645879,-79.397985
14040141,Ln E Palmerston N Wolseley,43.647984,-79.406433
30036806,Canoe Landing Park Trl,43.639344,-79.397776
30036794,Canoe Landing Park Trl,43.63941,-79.397565
30036792,Canoe Landing Park Trl,43.638956,-79.397139
30036780,Canoe Landing Park Trl,43.639062,-79.39667
30036788,Canoe Landing Park Trl,43.639619,-79.39683
30036746,Fort York Blvd / Canoe Landing Park Trl,43.639737,-79.396885
30036782,Canoe Landing Park Trl,43.639082,-79.396567
30036770,Canoe Landing Park Trl,43.639292,-79.395622
30036773,Canoe Landing Park Trl,43.639784,-79.395828
30036749,Fort York Blvd / Canoe Landing Park Trl,43.639922,-79.39584
20145410,Fort York Blvd / Capreol Crt,43.639946,-79.395628
30035249,Bridge of Light / C N R,43.640776,-79.397742
30035249,Bridge of Light / C N R,43.640776,-79.397742
20061986,Faiers Lane / Ln W Logan S Colgate,43.660756,-79.343181
13464988,Queen St E / Booth Ave / Jimmie Simpson Park Trl,43.660276,-79.343577
13464948,Queen St E / Logan Ave,43.66052,-79.342488
13467008,Beaconsfield Ave / Collahie St,43.649062,-79.427929
13466901,Beaconsfield Ave / Rusholme Dr / Dundas St W,43.649535,-79.428103
14019578,Montrose Ave / Galipo Brothers Lane,43.655671,-79.418483
14073613,Acores Ave / Shaw St,43.672135,-79.427261
20033586,Tony Silipo Way,43.672767,-79.426298
14048524,Tony Silipo Way,43.672786,-79.426193
30154741,Jarvis St / St. James Park Trl,43.651186,-79.372196
13463003,Melita Ave / Melita Cres,43.673497,-79.426848
14004094,Lambertlodge Ave / Tony Silipo Way,43.673323,-79.425118
14024946,Logan Ave / Faiers Lane,43.660876,-79.342638
14024962,Booth Ave / Faiers Lane,43.660637,-79.343725
14039442,Harbord St / Ln W Shaw N Harbord / Ln W Shaw S Harbord,43.658902,-79.422466
14018444,Harbord St / Ln E Ossington N Harbord / Ln E Ossington S Harbord,43.658664,-79.423668
30154747,St. James Park Trl,43.6512,-79.372704
30154777,St. James Park Trl,43.651117,-79.372436
13465403,Roxton Rd / Harbord St,43.658785,-79.423069
13467214,Palmerston Ave / Wolseley St,43.647436,-79.40682
14022772,D'Arcy St / Ln E Beverley S D Arcy,43.654935,-79.393561
14022759,Baldwin St / Ln E Beverley S Baldwin,43.655891,-79.394044
13466966,Bathurst St / Carr St,43.648969,-79.404703
13465011,Bancroft Ave / Huron St,43.660869,-79.398988
13465840,Baldwin St / Beverley St,43.655768,-79.394626
13467252,Bathurst St / Queen St W,43.647188,-79.404011
13465147,Ursula Franklin St / Huron St,43.660077,-79.398664
14051371,Ln E Bathurst N Richmond / Ln S Queen E Bathurst,43.647135,-79.402352
14021509,Logan Ave / Ln S Danforth W Logan,43.67759,-79.34955
14041132,Linda Griffiths Lane / Ln E Bathurst N Wolseley,43.648475,-79.403922
14020909,Beverley St / Ln N Dundas W Beverley,43.654319,-79.394027
13467607,Adelaide Pl,43.644857,-79.401563
13465998,D'Arcy St / Beverley St,43.654799,-79.394227
20145413,Iceboat Ter / Capreol Crt / Northern Linear Park Trl,43.6409,-79.396025
30064841,Northern Linear Park Trl,43.64099,-79.396062
30036701,Canoe Landing Park Trl,43.638919,-79.394089
20035050,Brunel Crt / Canoe Landing Park Trl,43.639059,-79.393972
20035047,Fort York Blvd / Telegram Mews / Brunel Crt,43.640206,-79.394431
20120119,Telegram Mews / Northern Linear Park Trl,43.64113,-79.394815
30064838,Northern Linear Park Trl,43.641279,-79.394786
30064817,Northern Linear Park Trl,43.641336,-79.394463
13468027,Spadina Ave / Blue Jays Way,43.641344,-79.393344
30064822,Spadina Ave / Northern Linear Park Trl,43.64148,-79.3934
30064798,Spadina Ave / Northern Linear Park Trl,43.641543,-79.393426
14012184,Pendrith Lane / St Raymond Hts,43.666397,-79.422195
13464157,Barton Ave / Christie St,43.666569,-79.419606
14012185,Lampard Lane / Pendrith Lane,43.666463,-79.422218
14020096,Crawford St / Ln 1 S Bloor W Crawford,43.662407,-79.421876
14040289,Ln W Crawford N Harbord / Ln 2 S Bloor W Crawford,43.662194,-79.42245
14020095,Crawford St / Ln 2 S Bloor W Crawford / Ln S Bloor W Montrose,43.662325,-79.421842
14048239,Ln W Greensides S Benson,43.678572,-79.429796
14003665,Benson Ave / Ln W Greensides N Benson / Ln W Greensides S Benson,43.679002,-79.429952
13462760,Marchmount Rd / Davenport Rd,43.674931,-79.426263
13462649,Hillcrest Dr / Frank Cres,43.675608,-79.426891
13462733,Turner Rd / Davenport Rd,43.675081,-79.425365
13462729,Davenport Rd / Rains Ave,43.675109,-79.425122
13462440,Bracondale Hill Rd / Frank Cres,43.676765,-79.427129
13462605,Turner Rd / Hillcrest Dr,43.675847,-79.425664
13462494,Turner Rd / Hillcrest Dr,43.676424,-79.425875
13462357,Tyrrel Ave / Greensides Ave,43.677279,-79.428683
14048796,Robert Zend Lane,43.677829,-79.428193
13462310,Tyrrel Ave / Arlington Ave,43.677544,-79.427448
13462020,Benson Ave / Greensides Ave,43.679103,-79.429427
14003702,Benson Ave / Robert Zend Lane / Ln W Arlington S St Clair,43.679245,-79.428785
13461974,Benson Ave / Arlington Ave,43.679374,-79.428197
20034024,Ln W Rushton N Ilford,43.679028,-79.42742
14003772,Tyrrel Ave / Dom's Lane,43.677669,-79.426875
13462278,Turner Rd / Tyrrel Ave,43.677768,-79.426421
13462405,Bracondale Hill Rd / Turner Rd,43.67699,-79.426097
13462259,Rushton Rd / Tyrrel Ave,43.677867,-79.425961
13462226,Conrad Ave / Tyrrel Ave,43.678018,-79.425264
14047558,Dom's Lane,43.678227,-79.426603
14041260,St Patrick St / Pullan Pl,43.650778,-79.388759
14051066,Ln S Adelaide E Morrison,43.645786,-79.398504
14025411,Richmond St W / Ln E Bathurst N Richmond,43.646767,-79.40221
14025537,Richmond St W / Ln E Portland S Richmond / Alex Wilson Community Garden Trl,43.647083,-79.400609
14041352,Ln N Wolseley W Denison / Ln E Ryerson N Wolseley,43.648832,-79.402015
14020797,Denison Ave / Ln N Queen E Denison / Ln N Queen E Ryerson,43.64826,-79.400754
13467122,Queen St W / Denison Ave,43.647888,-79.400597
13465640,Cecil St / Beverley St,43.656964,-79.395121
14023257,Henry St / Ln 1 S College W Mc Caul,43.658478,-79.394494
20039049,Robert St / Grimsby Dairy Lane,43.657944,-79.401959
14041763,Douglas Campbell Lane,43.658283,-79.401225
13465489,Spadina Ave / College St,43.657949,-79.400048
14673510,Spadina Ave / Ln N College E Spadina,43.65836,-79.400218
20006290,Spadina Ave / Ln S College E Spadina,43.657438,-79.399854
20006307,Ln S College E Spadina,43.657344,-79.399088
20006299,Ln S College E Spadina,43.657525,-79.399056
20006303,Ln S College E Spadina,43.657573,-79.399176
20006259,Glasgow St / Ln S College W Huron,43.657039,-79.398633
14022861,Glasgow St / Red Dragon Lane,43.657115,-79.398664
14673516,Ln N College E Spadina,43.658502,-79.399464
30036809,Canoe Landing Park Trl,43.638898,-79.39743
13464423,Dundas St E / C N R,43.663789,-79.344847
13464423,Dundas St E / C N R,43.663789,-79.344847
20034021,Ln W Rushton N Ilford,43.679117,-79.426982
20034026,Ln W Rushton N Ilford,43.679186,-79.426951
14048230,Ln E Rushton S Ilford / Ln N Tyrrel W Christie,43.678411,-79.425587
13462051,Ilford Rd / Ln E Rushton S Ilford,43.678868,-79.425775
30030273,Queen's Park Trl,43.665747,-79.392911
30153702,Queen's Park Trl,43.665467,-79.39215
20033566,Ln E Shaw S Dupont,43.670719,-79.424033
14047575,Ln S Dupont W Willowvale Ln,43.67074,-79.42353
20042880,Willowvale Lane / Ln N Garnet W Willowvale Ln,43.669534,-79.421324
13463594,Yarmouth Rd / Willowvale Lane,43.669907,-79.421467
14012399,Willowvale Lane / Ln N Yarmouth W Willowvale Ln,43.670289,-79.421615
14012375,Christie St / Epworth Manse Lane,43.670422,-79.421091
13463568,Yarmouth Rd / Christie St,43.670012,-79.420933
13463449,Melville Ave / Willowvale Lane,43.670662,-79.421759
14012390,Willowvale Lane / Ln S Dupont W Willowvale Ln,43.671056,-79.421912
20054129,Yo-Yo Ma Lane / Queens Quay W,43.63731,-79.394324
13463423,Melville Ave / Christie St,43.670775,-79.421227
13467036,Markham St / Robinson St,43.648574,-79.405843
14048850,Ln W Melita Cres S Wychcrest,43.672517,-79.424756
13467191,Richmond St W / Brant St,43.647474,-79.398657
14022808,Cecil St / Ln E Beverley S College,43.657086,-79.394559
30037068,Trinity Bellwoods Park Trl,43.649625,-79.415622
30037074,Trinity Bellwoods Park Trl,43.649701,-79.415688
14663836,Ln W Gore Vale S Dundas,43.649812,-79.415624
30037051,Trinity Bellwoods Park Trl,43.649227,-79.414673
14039854,Ln W Gore Vale S Dundas,43.649872,-79.413821
14039499,Ln W Gore Vale S Dundas,43.65011,-79.413913
14039705,Ln N Dundas W Beatrice / Ln S College E Montrose,43.650809,-79.415595
14041461,Irwin Ave / Cottage Lane,43.666576,-79.385793
14019344,Beatrice St / Ln N Dundas W Grace / Ln N Dundas W Beatrice,43.6509,-79.415096
14039667,Ln N Dundas W Grace / Ln S College E Beatrice,43.651013,-79.414577
14019412,Grace St / Ln N Dundas W Grace,43.651108,-79.414092
14023206,College St / Ln E Beverley S College,43.658816,-79.39527
13467703,Michener Crt,43.644167,-79.404839
13467761,Stanley Ter / Adelaide St W,43.643705,-79.410611
30063377,Paul Lane Gdns / Cameron St,43.650265,-79.398144
13460392,Lonsdale Rd / Lonsmount Dr,43.687838,-79.418242
14004047,Melita Ave / Ln W Christie N Melita,43.674298,-79.423095
13463163,Christie St / C P R,43.672418,-79.421853
13463163,Christie St / C P R,43.672418,-79.421853
30068214,Christie St / Hepc,43.672645,-79.421939
13462935,Lambertlodge Ave / Christie St,43.673837,-79.422383
13462914,Melita Ave / Christie St,43.673983,-79.422431
14004138,Melita Ave / Ln E Christie S Melita / Ln E Christie S Ashworth,43.67409,-79.421921
14047582,Loop Line Lane / Epworth Manse Lane,43.670536,-79.420475
13463518,Yarmouth Rd / Clinton St,43.670252,-79.419742
13463576,Manning Ave / Palmerston Gdns,43.669915,-79.418277
14049918,Yarmouth Rd / Perly Family Lane,43.670377,-79.419127
13463467,Yarmouth Rd / Manning Ave / Yarmouth Gdns,43.670485,-79.418492
14012586,Clinton St / Epworth Manse Lane / Ln N Yarmouth E Clinton,43.670659,-79.419894
14049457,Pirillo Lane / Ln N Yarmouth E Clinton,43.670787,-79.419279
14012515,Manning Ave / Vermouth Lane,43.670722,-79.418582
14012404,Manning Ave / Ln N Yarmouth E Clinton,43.670916,-79.418656
13463358,Manning Ave / Vermont Ave,43.671094,-79.418723
30037038,Gore Vale Ave / Trinity Bellwoods Park Trl,43.64992,-79.413155
20078435,St Mathias Pl / Bellwoods Pl,43.649559,-79.41159
13466675,Dundas St W / Gore Vale Ave,43.650782,-79.413501
14019310,Dundas St W / Ln E Grace N Dundas,43.650806,-79.41339
13466645,Dundas St W / Bellwoods Ave,43.650929,-79.412815
13466550,Bellwoods Ave / Plymouth Ave,43.65154,-79.413053
13466624,Dundas St W / St Mathias Pl / Ln W Claremont N Dundas,43.651055,-79.4122
13466606,Dundas St W / Claremont St,43.651178,-79.411605
13463570,Wellesley St E / Wellesley Ave,43.669187,-79.364855
13466248,Mansfield Ave / Bellwoods Ave,43.653422,-79.4138
20035629,Ln N Mansfield W Clinton,43.653637,-79.41451
14019203,Plymouth Ave / Ln W Claremont N Dundas,43.651666,-79.412438
13466503,Claremont St / Plymouth Ave,43.651789,-79.411834
14040508,Ln E Bellwoods S Mansfield / Ln W Claremont S Mansfield,43.652849,-79.413068
14040501,Ln W Claremont S Mansfield / Love You More Lane,43.652908,-79.412779
20035700,Robinson St / Ways Lane,43.648724,-79.405098
20033892,Ln S Bloor E Dovercourt,43.659539,-79.427912
14039231,Ln S Bloor E Dovercourt,43.66088,-79.428572
13465294,Concord Ave / Hepbourne St,43.659513,-79.426008
14039484,Ln S Hepbourne W Ossington,43.659183,-79.425383
14039454,Ln S Hepbourne W Ossington,43.659214,-79.42523
14039469,Ln S Hepbourne W Ossington,43.659252,-79.42508
14039290,Ln S Bloor W Ossington,43.660849,-79.425848
14039239,Ln S Bloor W Ossington,43.661438,-79.426038
30000282,Ln N Danforth W Chester / WW N Danforth E Jackman,43.678251,-79.35288
13465006,Church St / McGill St,43.660674,-79.378853
13464612,Bay St / Breadalbane St,43.663365,-79.38676
20139644,Roof Garden Lane / Ln N Bloor E Dovercourt,43.661808,-79.429069
20033356,Ln N Bloor E Dovercourt,43.661884,-79.428722
14049012,Acapella Lane / Cream Top Lane,43.671688,-79.418354
14012486,Yarmouth Gdns / Mourning Cloak Lane,43.67086,-79.416684
14049061,Vermouth Lane / Mourning Cloak Lane,43.671133,-79.416793
13463268,Palmerston Ave / Vermont Ave,43.671608,-79.41636
13463241,Dupont St / Clinton St,43.671852,-79.420341
14048025,Ln E Christie S Melita,43.674067,-79.42013
14048940,Col. David Shank Lane / Cooper's Hawk Lane,43.672225,-79.415959
20006090,Hammond Pl / Ln W Bathurst N Dupont,43.673183,-79.417094
14048012,Ln E Palmerston N Dupont / Ln W Bathurst N Dupont,43.673331,-79.41639
13462684,Davenport Rd / Hector Ave,43.675324,-79.424075
20038275,Ln W Christie N Melita,43.675067,-79.423463
20038255,Ln W Christie N Melita,43.675082,-79.423368
20038263,Ln W Christie N Melita,43.675104,-79.423281
20078441,Claremont St / Ln S Dundas W Manning / Bellwoods Pl,43.649677,-79.411004
14018085,Manning Ave / Ln S Dundas W Manning,43.649812,-79.410328
13466586,Dundas St W / Manning Ave,43.651309,-79.41092
14040671,Robinson Pl / Ln 2 S Dundas E Palmerston,43.65069,-79.407351
13466670,Robinson Pl,43.650845,-79.407407
14678540,Ln S Andrews W Markham / Ln 1 S Dundas E Palmerston,43.650995,-79.407562
13464548,Lippincott St / Lennox St,43.664091,-79.409461
14040722,Ln 1 S Dundas E Palmerston,43.651332,-79.407701
20030941,Ln S Dundas W Markham,43.651499,-79.407692
14039541,Ln N Dundas W Euclid,43.651857,-79.410491
14019185,Euclid Ave / Ln N Dundas W Euclid,43.651979,-79.409893
14021324,Lennox St / Loretto Lane,43.663957,-79.410073
14066241,Ln N Northumberland E Dovercourt,43.662828,-79.429215
20033434,Delaware Ave / Ln N Bloor E Delaware,43.661864,-79.428202
20033442,Ln N Bloor E Delaware,43.662048,-79.427388
13464831,Delaware Ave / Northumberland St,43.662501,-79.428449
20033388,Ln S Hallam E Delaware,43.662959,-79.427961
14047490,Ln S Shanly W Delaware / Ln N Northumberland E Dovercourt,43.663179,-79.429399
14047526,Ln N Northumberland E Dovercourt,43.662971,-79.42932
14066172,Ln N Northumberland E Dovercourt,43.663569,-79.429559
14011539,Delaware Ave / Ln S Shanly W Delaware,43.663311,-79.428792
14066054,Ln 1 N Northumberland W Concord / Ln S Hallam E Delaware,43.663557,-79.428203
14011388,Concord Ave / Ln 1 N Northumberland W Concord,43.66367,-79.427636
14011526,Concord Ave / Ln 1 Bloor E Concord,43.662087,-79.426971
20033402,Concord Ave / Ln 2 N Bloor E Concord,43.662351,-79.427081
13464790,Concord Ave / Northumberland St,43.66277,-79.427255
20033412,Ln W Ossington S Northumberland / Ln 2 N Bloor E Concord,43.662474,-79.426517
14011547,Northumberland St / Ln W Ossington S Northumberland / Via Pasquino Lane,43.662894,-79.426674
14045283,Ln N Bloor E Ossington,43.662515,-79.425293
20004307,Carlton St / Ln E Dermott Pl S Carlton,43.664838,-79.366335
14045459,Ln N Bloor E Ossington,43.66334,-79.425634
20033385,Ln E Ossington S Leeds,43.66376,-79.425842
13462648,Davenport Rd / Christie St / Hillcrest Park Trl,43.675562,-79.423094
13462507,Braemore Gdns,43.676325,-79.423004
13462840,Melita Ave / Christie St,43.6744,-79.422589
14048339,Ln E Christie S Ashworth,43.674503,-79.422072
14048828,Ln E Christie N Ashworth,43.675641,-79.420758
13462311,Braemore Gdns / Christie St,43.67749,-79.423764
14003784,Christie St / Ln N Tyrrel W Christie,43.678692,-79.424473
13462183,Tyrrel Ave / Christie St,43.678218,-79.424277
13462137,Slade Ave / Tyrrel Ave,43.678444,-79.42324
13461981,Slade Ave,43.679276,-79.423533
14049488,Ln N Tyrrel W Wychwood,43.679411,-79.422974
13462276,Wychwood Pk,43.677708,-79.421459
13462288,Wychwood Pk,43.677645,-79.420551
13462079,Wychwood Ave / Tyrrel Ave / Wychwood Pk,43.678681,-79.422099
13462009,Alcina Ave / Wychwood Ave,43.67903,-79.422236
30078733,Wychwood Ave / Ln N Tyrrel W Wychwood,43.679064,-79.422249
13462829,Melita Ave,43.67443,-79.420325
14048779,Ln E Christie S Ashworth,43.674835,-79.420466
13462318,Wychwood Pk,43.67745,-79.42031
13462363,Wychwood Pk,43.67711,-79.419227
13462016,Wychwood Pk,43.678976,-79.419284
13462047,Bathurst St / Burnside Dr,43.678779,-79.416578
20079203,Ln 1 S College E Euclid,43.652437,-79.409402
14019186,Euclid Ave / Ln 2 S College E Euclid,43.653597,-79.410545
20079175,Ln 1 S College E Euclid / Ln 2 S College E Euclid,43.653722,-79.409915
14019123,Palmerston Ave / Ln 2 S College E Euclid / Ln 2 S College E Palmerston,43.653842,-79.409304
13464590,Bathurst St / Lennox St,43.663833,-79.410682
14021325,Lennox St / Ln W Lippincott N Lennox,43.663979,-79.409958
14039611,Ln 2 S College E Palmerston / Ln N Dundas E Palmerston,43.653971,-79.40869
13464528,Lennox St / Croft St,43.66422,-79.408791
14040417,Ln S College W Grace / Ln S College E Beatrice,43.654468,-79.415931
14019456,Grace St / Ln S College E Grace,43.654511,-79.415401
14019457,Grace St / Ln S College W Grace,43.654576,-79.415425
14039722,Ln S College E Grace,43.65461,-79.414884
14040639,Ln 1 W Clinton N Gore,43.654671,-79.414899
13466022,College St / Grace St,43.654952,-79.415609
14040753,Simonetta Lane,43.654219,-79.414727
13466097,Gore St,43.65447,-79.414822
14040382,Gore St / Ln 2 W Clinton N Gore,43.654502,-79.414683
14040484,Ln 1 W Clinton N Gore / Ln 2 W Clinton N Gore,43.654698,-79.414762
14040383,Gore St / Ln 1 W Clinton N Gore,43.654582,-79.414274
13464326,Metcalfe St / Carlton St,43.664769,-79.366677
14066055,Ln 2 N Northumberland W Concord / Ln S Hallam E Delaware,43.66565,-79.429117
14011387,Concord Ave / Ln 2 N Northumberland W Concord,43.665778,-79.428525
13464182,Ossington Ave / Essex St,43.666521,-79.427571
20033378,Ln E Ossington N Leeds,43.664875,-79.426308
13464389,Roblocke Ave,43.665189,-79.425653
14011697,Essex St / Ln E Ossington S Essex,43.66669,-79.426809
14047496,Ln W Shaw N Pendrith / Ln E Ossington S Essex,43.666334,-79.426657
14011325,Hallam St / Via Pasquino Lane / Ln W Ossington S Dupont,43.667838,-79.428731
13464050,Ossington Ave / Manchester Ave,43.667221,-79.42786
14012240,Ossington Ave / Ln S Hallam E Ossington,43.667628,-79.428024
13463938,Ossington Ave / Hallam St,43.667954,-79.428155
14004194,Concord Ave / Ln N Hallam E Delaware,43.668121,-79.4295
14045500,Ln N Essex W Shaw,43.666987,-79.427177
30079943,Western Battery Rd / Lynn Williams St,43.639022,-79.415917
14254071,Pirandello St / Lynn Williams St / Liberty Village Park Trl,43.639165,-79.414143
14254060,Western Battery Rd / Pirandello St,43.640009,-79.414465
13468158,Douro St / Shaw St,43.640643,-79.414707
13468161,Crawford St / Douro St,43.640597,-79.413366
13468144,Strachan Ave / Douro St / Wellington St W,43.640758,-79.41147
13467939,Crawford St / Shank St,43.642368,-79.414067
14024724,Shaw St / Ln N Adelaide E Shaw,43.643099,-79.415659
14041567,Ln N Adelaide E Shaw / Ln S Queen E Shaw,43.643222,-79.415034
